UserID,Date,Steps,Calories,Heart Rate,Exercise Session,Exercise Time (in Min)
162,2025-03-18,9341,1847,152,0,0
162,2025-10-08,11638,2862,142,0,0
162,2025-10-01,9701,2859,101,1,88
162,2025-08-22,9726,1877,147,0,0
162,2025-04-26,8676,3476,151,0,0
162,2025-08-10,7194,2300,134,0,0
162,2025-01-15,12994,3392,123,0,0
162,2025-07-06,13690,2846,110,1,80
162,2025-02-23,8471,3479,55,1,58
162,2025-02-09,9905,2352,135,0,0
162,2025-01-01,14621,1905,118,1,43
162,2025-04-13,3768,2756,139,0,0
162,2025-07-01,6069,2916,75,1,48
162,2025-04-19,12282,2890,60,1,48
162,2025-07-02,10854,2737,94,1,69
162,2025-10-15,13224,2224,58,1,63
162,2025-05-01,4177,1875,146,1,88
162,2025-06-17,14691,2244,117,1,85
162,2025-03-10,10031,1883,62,1,58
162,2025-11-21,5287,2536,64,1,86
162,2025-09-14,13021,1903,158,1,64
162,2025-02-01,3287,2806,115,1,49
162,2025-01-27,12507,2971,160,1,22
162,2025-01-14,12932,2007,123,0,0
162,2025-10-25,7741,3055,148,0,0
162,2025-04-10,8398,1891,153,0,0
162,2025-02-13,9952,3374,100,0,0
162,2025-09-27,11680,2780,128,0,0
162,2025-01-22,8256,3055,112,0,0
162,2025-01-17,3078,3322,140,1,76
162,2025-09-30,10990,2945,69,0,0
162,2025-07-26,11718,3321,125,0,0
162,2025-05-05,7011,1882,102,1,63
162,2025-04-12,7421,2005,57,0,0
162,2025-10-21,6303,2000,107,1,39
162,2025-07-27,4260,3292,157,0,0
162,2025-07-19,12394,2160,80,0,0
162,2025-06-27,9587,2540,65,1,36
162,2025-10-26,13343,2314,82,0,0
162,2025-12-29,12915,2363,75,0,0
162,2025-12-02,11575,3214,154,1,21
162,2025-06-12,9973,2400,97,0,0
162,2025-01-26,6830,2917,94,1,40
162,2025-02-16,7896,2720,147,1,33
162,2025-10-28,12881,2750,80,1,77
162,2025-04-18,4765,2898,124,0,0
162,2025-10-02,11500,2559,81,0,0
162,2025-01-06,5275,2213,152,0,0
162,2025-10-19,12997,2512,70,0,0
162,2025-12-31,4611,3223,97,1,87
162,2025-06-26,10216,2908,139,1,25
162,2025-06-02,11593,2710,94,1,82
162,2025-03-27,7313,1921,134,0,0
162,2025-05-09,14094,2578,68,1,47
162,2025-07-14,8190,3374,103,0,0
162,2025-06-24,4049,1851,123,0,0
162,2025-05-02,6862,2173,136,0,0
162,2025-02-21,4792,2049,97,0,0
163,2025-09-23,10325,2888,96,1,52
163,2025-04-06,6217,3054,114,1,40
163,2025-06-01,4366,3322,153,0,0
163,2025-12-15,11426,2960,144,1,53
163,2025-11-28,12063,3373,100,1,41
163,2025-09-19,3724,2824,147,1,35
163,2025-08-03,6835,3441,128,1,33
163,2025-11-27,12927,1825,90,1,76
163,2025-02-15,5015,2846,110,1,49
163,2025-11-22,3072,2868,100,1,42
163,2025-02-20,9201,2166,83,0,0
163,2025-06-02,7382,1977,100,0,0
163,2025-02-10,6953,3456,91,0,0
163,2025-07-29,4364,2747,90,1,33
163,2025-04-22,6348,3106,144,1,53
163,2025-07-03,4266,2062,96,1,35
163,2025-06-21,11514,3007,98,0,0
163,2025-06-26,11560,2031,141,1,54
163,2025-09-05,12052,2783,143,1,45
163,2025-09-15,12778,2774,136,1,60
163,2025-09-26,4670,2722,128,0,0
163,2025-05-20,12167,3120,100,0,0
163,2025-02-14,8942,2094,142,1,57
163,2025-05-25,14236,2727,56,1,68
163,2025-06-27,8389,2724,66,1,48
163,2025-08-22,13439,2703,113,0,0
163,2025-05-27,8902,3442,113,1,42
163,2025-09-03,12336,3183,84,0,0
163,2025-05-04,9407,1809,159,0,0
163,2025-12-14,13056,2163,57,0,0
163,2025-12-02,11282,2146,129,1,46
163,2025-10-15,9134,2440,151,0,0
163,2025-12-06,5795,3402,97,1,90
163,2025-09-28,11557,2817,56,0,0
163,2025-11-26,5187,1937,73,1,52
163,2025-11-25,9756,3437,154,1,33
163,2025-06-13,9955,3383,69,1,68
163,2025-09-13,13154,3143,139,1,63
163,2025-07-17,12313,2439,119,0,0
163,2025-12-04,14895,1860,116,1,31
163,2025-02-09,6529,2995,130,0,0
163,2025-11-23,14310,2404,142,1,53
163,2025-04-26,14392,3359,71,0,0
163,2025-06-05,11353,2993,115,1,46
163,2025-05-17,7212,2791,106,0,0
163,2025-11-24,12695,2670,67,0,0
163,2025-08-24,13917,2701,70,0,0
163,2025-10-16,13053,2600,60,0,0
163,2025-10-11,11474,3010,71,0,0
163,2025-08-17,10127,2676,148,0,0
163,2025-05-01,14603,3405,147,0,0
163,2025-04-13,14726,3485,151,1,29
163,2025-02-12,9241,2560,106,1,45
163,2025-11-09,11320,3157,142,1,90
163,2025-10-21,14701,1824,96,1,28
163,2025-08-14,3134,2580,76,0,0
163,2025-12-01,10544,3203,97,1,43
163,2025-08-18,9993,3028,73,0,0
163,2025-07-08,6658,3390,126,0,0
163,2025-05-08,14983,3365,86,0,0
163,2025-02-01,5425,2426,108,1,68
163,2025-05-31,11168,2818,148,0,0
163,2025-06-16,10177,2978,123,0,0
163,2025-11-10,3042,3162,119,1,46
163,2025-08-27,11409,2370,126,1,35
163,2025-01-27,9038,3210,132,1,90
163,2025-11-16,4687,2230,71,0,0
163,2025-05-19,13945,1931,76,1,66
163,2025-09-12,7487,2199,141,0,0
163,2025-12-21,12559,2962,58,0,0
163,2025-04-19,5501,2484,82,1,33
163,2025-02-08,8107,2370,83,0,0
163,2025-05-10,8640,1945,96,1,43
163,2025-12-17,10345,2786,121,0,0
163,2025-07-30,7786,1926,91,1,73
163,2025-03-19,8762,1915,91,1,51
163,2025-10-18,11423,2156,144,0,0
163,2025-02-13,6761,2145,107,1,88
163,2025-03-07,3635,2922,103,1,45
163,2025-09-27,14340,1968,100,0,0
163,2025-03-28,13495,2795,67,1,76
163,2025-10-28,9756,2729,91,1,69
163,2025-04-29,5766,3457,143,0,0
163,2025-01-20,6147,2488,107,1,27
163,2025-08-15,12249,2340,89,1,82
163,2025-07-09,11909,2991,102,1,26
163,2025-01-24,3819,2323,115,1,39
163,2025-05-14,9696,2073,101,1,87
163,2025-11-06,13097,2796,107,0,0
163,2025-06-20,13483,2569,137,0,0
163,2025-11-13,12322,2630,126,0,0
163,2025-01-31,12246,2088,124,0,0
163,2025-08-13,3052,2836,112,0,0
163,2025-06-06,10995,3095,105,0,0
163,2025-03-04,4894,2515,105,1,85
163,2025-05-15,11971,2575,125,0,0
163,2025-03-05,5569,2151,109,0,0
163,2025-09-11,7578,2768,68,1,34
163,2025-06-07,14824,1966,139,0,0
163,2025-10-30,9472,2296,65,1,76
163,2025-01-16,10087,2169,160,1,20
163,2025-02-19,4575,2866,84,1,80
163,2025-10-23,12188,2365,70,1,22
163,2025-10-03,14894,2903,116,0,0
163,2025-07-02,4129,2331,101,0,0
163,2025-05-07,9708,2536,126,0,0
163,2025-02-06,7654,2608,127,1,80
163,2025-07-10,8387,2552,95,0,0
163,2025-12-13,9215,3224,110,1,70
163,2025-02-07,7170,3225,63,1,65
163,2025-12-20,10497,1830,155,0,0
163,2025-07-05,13114,1905,113,1,64
163,2025-04-24,13420,1958,114,1,46
163,2025-03-23,11560,2931,145,0,0
163,2025-07-28,11609,3220,58,1,25
163,2025-01-23,3204,3013,97,1,46
163,2025-10-29,14022,3434,135,1,53
163,2025-03-10,14651,2479,83,0,0
163,2025-03-06,13696,2122,158,0,0
163,2025-07-22,11084,3155,121,1,31
164,2025-06-24,13810,3441,95,0,0
164,2025-02-14,7837,1932,57,0,0
164,2025-11-30,9365,3341,96,0,0
164,2025-07-26,8930,2712,100,1,24
164,2025-07-30,10273,2926,141,0,0
164,2025-02-18,6248,2967,150,1,58
164,2025-09-08,14770,3491,122,0,0
164,2025-07-05,13392,3268,87,1,47
164,2025-10-19,7466,1823,95,1,28
164,2025-08-09,10622,3061,145,1,78
164,2025-04-07,8601,3299,81,1,71
164,2025-02-13,6275,2387,80,0,0
164,2025-12-05,9044,2167,56,0,0
164,2025-04-16,8965,2843,61,0,0
164,2025-07-29,12669,2935,72,1,31
164,2025-05-21,9868,3328,76,0,0
164,2025-04-13,9463,2732,148,0,0
164,2025-12-03,13985,2711,134,1,71
164,2025-10-24,7511,1944,159,0,0
164,2025-07-22,3814,1947,72,0,0
164,2025-04-05,14598,2342,89,0,0
164,2025-02-24,4015,3153,117,0,0
164,2025-11-23,4091,1847,120,0,0
164,2025-11-07,14375,2793,57,0,0
164,2025-09-10,8548,2225,118,1,88
164,2025-07-14,8241,1932,133,1,65
164,2025-05-15,5496,2905,92,1,62
164,2025-01-27,7724,1924,103,1,82
164,2025-04-10,10672,2692,124,1,27
164,2025-11-06,6481,2102,148,0,0
164,2025-04-29,14503,2876,93,0,0
164,2025-03-16,12474,2465,56,0,0
164,2025-08-28,3156,2002,153,1,69
164,2025-03-06,12775,3452,81,1,54
164,2025-08-14,4360,3001,119,0,0
164,2025-11-22,5867,1885,131,0,0
164,2025-07-11,9985,3357,96,1,60
164,2025-02-03,5757,2279,103,1,42
164,2025-05-26,9667,3259,88,0,0
164,2025-03-17,10347,3232,112,0,0
164,2025-12-26,8190,2733,143,0,0
164,2025-05-11,11136,3226,60,0,0
164,2025-06-18,11665,2777,72,1,37
164,2025-05-27,5028,2754,119,0,0
164,2025-11-27,12907,2223,141,0,0
164,2025-09-24,7413,2431,126,1,59
164,2025-02-02,10664,2599,131,0,0
164,2025-08-06,5305,2475,149,1,43
164,2025-09-28,9203,1900,91,1,23
164,2025-10-31,13233,2077,100,0,0
164,2025-07-25,13638,2059,122,0,0
164,2025-07-02,6755,2999,149,0,0
164,2025-06-29,12300,2949,125,0,0
164,2025-11-26,5546,2500,137,0,0
164,2025-01-21,9016,2094,86,1,90
164,2025-10-03,7671,2706,151,0,0
164,2025-07-21,5401,2333,93,1,81
164,2025-04-02,11838,2818,135,0,0
164,2025-01-19,10088,2850,100,1,60
164,2025-08-18,8979,3485,149,0,0
164,2025-12-06,8881,3210,72,1,50
164,2025-08-10,3159,2413,92,0,0
164,2025-10-22,13690,3481,93,0,0
164,2025-05-18,7510,2657,88,1,40
164,2025-03-10,5585,1880,84,1,25
164,2025-02-07,8784,2309,155,0,0
164,2025-08-17,4678,3133,156,1,57
164,2025-01-16,6977,3417,117,0,0
164,2025-01-06,13456,2670,136,0,0
164,2025-12-04,8248,3413,138,1,63
164,2025-11-21,11721,3483,140,0,0
164,2025-10-06,11820,3391,135,1,43
164,2025-09-29,4454,2405,132,1,78
164,2025-10-17,14404,3177,151,1,81
164,2025-12-16,9440,2810,106,0,0
164,2025-08-25,5832,3376,154,1,56
164,2025-06-26,3825,1956,68,1,44
164,2025-08-19,5935,3354,61,1,54
164,2025-07-23,11617,2852,55,0,0
164,2025-03-25,10816,2136,68,1,86
164,2025-11-15,10182,2944,94,1,29
164,2025-09-17,8749,3478,147,0,0
164,2025-01-13,8998,2622,126,0,0
164,2025-11-13,12121,2600,148,0,0
164,2025-02-25,10790,2314,123,1,43
164,2025-12-17,12286,2844,103,1,66
164,2025-05-03,8466,2384,73,0,0
164,2025-11-05,14301,2909,85,0,0
164,2025-01-20,8069,2799,150,0,0
164,2025-03-29,13449,3094,142,0,0
164,2025-01-04,14295,2890,66,1,40
164,2025-10-07,11124,2551,140,1,37
164,2025-11-28,9142,2836,127,0,0
164,2025-08-05,12682,2435,77,1,69
164,2025-08-08,5995,3375,84,1,57
164,2025-01-26,4685,3209,65,0,0
164,2025-05-12,5961,2022,86,1,34
164,2025-10-18,4784,2620,115,0,0
164,2025-01-02,10241,2335,140,1,75
164,2025-09-12,5889,3088,138,0,0
164,2025-11-09,3732,2158,67,1,54
164,2025-10-15,8007,2064,86,0,0
164,2025-02-01,13518,2346,142,1,62
164,2025-11-12,11837,2355,160,0,0
164,2025-03-01,10629,2372,55,0,0
164,2025-11-25,13505,2798,138,0,0
164,2025-02-19,9221,3103,71,0,0
164,2025-07-13,12839,3426,73,0,0
164,2025-09-14,10218,2489,67,1,63
164,2025-08-03,14946,3126,100,0,0
164,2025-12-30,6579,1909,88,1,33
164,2025-10-10,14394,2315,75,1,71
164,2025-03-20,12372,2692,81,1,32
164,2025-12-10,3609,2987,159,1,54
164,2025-06-13,4472,2143,87,1,69
164,2025-04-26,11828,2899,142,0,0
164,2025-09-26,12763,1930,70,0,0
164,2025-09-06,5301,2988,64,1,54
164,2025-12-12,5378,2677,133,1,34
164,2025-01-24,4159,3385,66,1,37
165,2025-04-17,4547,2300,115,1,40
165,2025-05-10,11022,2463,87,1,87
165,2025-12-02,4316,2378,84,0,0
165,2025-08-05,5389,2194,153,1,64
165,2025-07-20,12970,3013,127,0,0
165,2025-01-09,10949,2358,153,1,74
165,2025-04-30,5811,3167,68,1,80
165,2025-09-24,11745,2449,100,1,77
165,2025-01-04,9842,1811,97,1,90
165,2025-10-18,13072,2036,112,1,47
165,2025-01-15,12929,1817,74,1,55
165,2025-03-04,3551,2855,71,0,0
165,2025-05-01,11348,2372,128,1,88
165,2025-02-21,13739,1876,106,1,62
165,2025-09-11,12781,3486,158,1,49
165,2025-02-24,4522,2893,122,1,34
165,2025-09-25,13256,2887,115,0,0
165,2025-09-02,6125,2511,69,1,22
165,2025-02-16,12326,2559,119,1,27
165,2025-09-29,8453,3181,57,1,65
165,2025-01-29,11264,1994,93,1,33
165,2025-04-29,5547,2176,102,0,0
165,2025-08-01,8481,2777,98,0,0
165,2025-12-31,11384,1884,129,0,0
165,2025-02-08,8898,2905,143,1,27
165,2025-04-26,5169,2880,130,0,0
165,2025-05-16,3996,2326,67,0,0
165,2025-08-18,3759,3026,114,0,0
165,2025-11-07,12626,2204,141,1,40
165,2025-03-20,8238,2946,93,0,0
165,2025-12-16,14720,2398,57,0,0
165,2025-10-20,7071,2700,81,0,0
165,2025-01-23,9276,1868,126,0,0
165,2025-04-24,11325,2161,123,1,43
165,2025-03-16,6308,2897,126,1,71
165,2025-09-22,14158,3211,97,1,73
165,2025-09-10,9029,2407,141,1,37
165,2025-11-20,3975,2064,143,1,47
165,2025-02-27,9223,3341,132,1,86
165,2025-09-04,3642,1824,56,1,90
165,2025-02-11,13833,3026,66,1,65
165,2025-09-20,12036,3173,144,1,28
165,2025-06-10,9811,2510,138,0,0
165,2025-07-19,4349,2687,139,0,0
165,2025-01-18,13176,3333,134,0,0
165,2025-07-14,4664,2954,114,0,0
165,2025-08-30,6709,1898,139,1,85
165,2025-02-28,13119,2294,134,1,83
165,2025-05-21,10242,3218,61,1,43
165,2025-09-30,8732,3263,138,0,0
165,2025-09-26,12308,3004,98,0,0
165,2025-02-04,12570,1908,85,0,0
165,2025-07-06,9835,3043,101,1,57
165,2025-12-25,14432,2555,131,1,59
165,2025-04-05,13509,2032,94,1,33
165,2025-01-17,11672,2806,82,1,66
165,2025-02-22,4757,2564,120,1,56
165,2025-01-16,6907,2397,98,0,0
165,2025-08-29,3218,2115,146,0,0
165,2025-04-28,7024,2400,126,0,0
165,2025-07-05,3902,2154,90,1,47
165,2025-07-02,6236,2825,85,0,0
165,2025-09-21,11414,1919,78,1,47
165,2025-04-11,8299,2275,138,1,35
165,2025-02-09,4730,2705,85,1,29
165,2025-01-13,10557,2914,94,1,86
165,2025-08-12,11031,2503,125,1,42
165,2025-03-18,12111,2471,115,1,44
165,2025-02-13,6455,1995,155,0,0
165,2025-03-24,9796,2372,112,1,28
165,2025-11-24,3929,2484,79,1,22
165,2025-09-14,11010,2381,145,0,0
165,2025-11-23,6892,2982,124,0,0
165,2025-07-31,13122,1811,114,1,26
165,2025-06-03,7902,3387,85,0,0
165,2025-01-19,4586,2549,150,1,20
165,2025-05-09,7358,2631,71,0,0
165,2025-07-12,8402,3035,86,0,0
165,2025-05-04,9190,2833,119,0,0
165,2025-10-19,3745,2034,140,0,0
165,2025-06-20,14840,3298,107,0,0
165,2025-01-12,9768,2372,65,1,69
165,2025-10-04,11358,3423,65,0,0
165,2025-10-21,8629,3288,147,1,74
165,2025-03-22,6912,3450,64,0,0
165,2025-12-23,12305,3386,111,0,0
165,2025-04-16,14786,2045,119,0,0
165,2025-02-20,4409,3226,107,0,0
165,2025-03-01,11322,2899,114,1,66
165,2025-08-04,6955,2507,65,1,90
165,2025-01-05,9979,2238,121,1,88
165,2025-02-01,7683,3358,113,1,37
165,2025-11-30,14124,2623,112,1,25
165,2025-07-26,6557,2456,99,0,0
165,2025-11-18,13542,2491,82,0,0
165,2025-07-17,5661,2452,97,1,64
165,2025-08-10,12980,2782,140,1,89
165,2025-06-24,13932,3491,124,1,70
165,2025-12-11,12845,2708,60,1,43
165,2025-07-07,5930,3451,60,0,0
165,2025-07-27,7969,2374,155,1,86
165,2025-03-14,13032,1911,76,0,0
165,2025-12-30,14711,2805,154,0,0
165,2025-06-17,14588,2066,89,0,0
165,2025-06-22,5376,2331,137,0,0
165,2025-09-18,11323,2789,128,1,84
165,2025-10-29,8327,3006,74,1,75
165,2025-02-14,11084,3379,142,0,0
165,2025-01-27,7166,2976,65,1,70
165,2025-10-17,12124,3229,56,0,0
165,2025-03-10,8967,3141,137,1,32
165,2025-10-28,3050,1944,136,0,0
165,2025-05-26,11751,3336,89,0,0
165,2025-09-06,8901,3088,78,1,55
165,2025-10-22,3318,2444,64,1,62
165,2025-04-03,11488,2953,72,0,0
165,2025-04-12,12998,2007,135,1,66
165,2025-10-08,12483,2533,73,0,0
165,2025-11-13,7613,2602,74,0,0
165,2025-09-07,12958,2819,98,0,0
166,2025-08-16,14063,2945,121,0,0
166,2025-09-01,10408,2425,89,0,0
166,2025-07-29,4832,3052,77,1,74
166,2025-08-04,6806,2720,145,1,42
166,2025-06-09,12057,3349,146,0,0
166,2025-12-19,8196,1859,136,1,37
166,2025-01-20,7444,3290,142,0,0
166,2025-01-27,8008,2527,78,0,0
166,2025-12-31,7173,2184,55,0,0
166,2025-03-08,7414,3139,58,1,44
166,2025-01-16,11553,3271,124,1,84
166,2025-04-18,8050,2703,96,1,31
166,2025-03-27,11390,2606,98,1,34
166,2025-03-20,7135,1844,151,0,0
166,2025-06-25,8345,2357,138,1,23
166,2025-10-03,9630,1856,57,1,47
166,2025-07-09,6009,2530,126,1,57
166,2025-08-17,11789,3429,106,1,28
166,2025-12-18,5654,1949,55,1,87
166,2025-09-30,6449,2555,114,1,51
166,2025-03-22,12633,2697,126,0,0
166,2025-09-21,13297,2331,65,0,0
166,2025-06-13,13339,2710,61,0,0
166,2025-12-01,7792,2524,116,0,0
166,2025-11-12,3117,2717,68,0,0
166,2025-09-06,3953,2121,96,0,0
166,2025-02-22,14022,3025,104,1,77
166,2025-03-14,13989,2248,126,1,49
166,2025-02-28,14044,2200,93,0,0
166,2025-06-22,10357,3327,153,0,0
166,2025-08-29,14669,1818,100,0,0
166,2025-09-29,7173,3280,103,1,76
166,2025-06-30,11951,2359,104,1,68
166,2025-07-10,5358,3395,111,0,0
166,2025-12-24,6352,1930,72,1,26
166,2025-11-23,4772,2269,159,0,0
166,2025-06-06,9498,2505,86,1,50
166,2025-09-28,6705,2957,112,1,26
166,2025-07-21,7064,2699,101,0,0
166,2025-10-09,6954,2299,99,1,53
166,2025-11-27,13239,3049,139,0,0
166,2025-05-29,3680,2851,103,1,61
166,2025-12-07,3571,2040,132,0,0
166,2025-10-07,6206,3107,153,1,58
166,2025-08-21,6528,3177,110,1,34
166,2025-06-24,8327,2251,75,1,73
166,2025-01-13,6334,3095,133,1,75
166,2025-11-08,14188,2856,99,0,0
166,2025-11-20,7464,3132,72,0,0
166,2025-03-09,10907,3397,61,1,84
166,2025-02-25,8552,2557,67,0,0
166,2025-07-17,4694,3500,149,0,0
166,2025-10-24,11671,2324,83,1,68
166,2025-03-30,4207,3483,64,0,0
166,2025-02-06,8895,3215,120,1,65
166,2025-08-22,11082,2754,139,1,23
166,2025-08-30,5709,3089,131,1,64
166,2025-11-10,13951,3386,158,0,0
166,2025-08-20,4009,1957,69,0,0
166,2025-08-14,11790,2010,128,1,23
166,2025-09-09,8931,2150,124,1,49
166,2025-02-12,14826,1889,123,0,0
166,2025-09-05,4657,1823,111,0,0
166,2025-06-18,14214,1882,119,1,83
166,2025-05-02,12628,2932,60,1,58
166,2025-01-17,8513,2634,86,1,80
166,2025-01-15,13349,3105,85,1,41
166,2025-07-15,12025,2290,62,0,0
166,2025-03-03,12390,2230,151,0,0
166,2025-11-06,9865,2240,84,1,33
166,2025-09-12,10031,1905,74,0,0
166,2025-10-02,5401,2722,154,1,39
166,2025-05-24,14459,3442,66,1,90
166,2025-11-25,13907,2174,144,1,76
166,2025-05-11,4195,1917,152,1,23
166,2025-07-08,13771,1962,145,0,0
166,2025-02-14,5768,2525,145,1,31
166,2025-09-04,5495,1966,81,0,0
166,2025-01-19,3781,2839,86,0,0
166,2025-04-23,13187,2197,82,1,75
166,2025-02-01,5361,2153,107,1,38
166,2025-04-14,7144,1821,159,0,0
166,2025-07-19,14413,2015,160,1,55
166,2025-09-19,5772,2541,133,0,0
166,2025-12-06,7612,3215,88,1,50
166,2025-04-25,11997,2210,153,0,0
166,2025-05-06,6480,2618,115,0,0
166,2025-02-08,10302,2673,75,0,0
166,2025-02-24,14174,3359,131,1,72
166,2025-06-20,3311,2499,72,1,59
166,2025-05-10,3160,2949,135,1,83
166,2025-04-15,10263,3384,144,0,0
166,2025-01-23,3290,1875,73,1,63
166,2025-12-03,11114,2942,132,1,89
166,2025-04-29,10890,3183,118,0,0
166,2025-02-02,4975,2688,90,0,0
166,2025-05-05,5056,2425,156,0,0
166,2025-10-20,11351,2964,110,1,62
166,2025-09-02,6150,3119,105,1,71
166,2025-05-27,6527,1901,112,0,0
166,2025-04-03,14696,2910,112,0,0
166,2025-12-22,10627,3350,154,1,78
166,2025-09-10,13401,2243,68,0,0
166,2025-05-20,14060,3318,134,0,0
166,2025-04-21,6250,1952,156,0,0
166,2025-06-17,7089,2943,103,0,0
166,2025-03-16,10358,2964,75,1,56
166,2025-06-04,9620,3306,72,0,0
166,2025-03-01,5690,2077,96,1,58
166,2025-11-13,9149,3444,138,0,0
166,2025-11-30,13138,2624,139,0,0
166,2025-05-31,13991,3062,144,0,0
166,2025-05-15,9213,2642,127,0,0
166,2025-08-11,12844,2787,104,1,45
166,2025-03-11,6215,1806,78,1,31
166,2025-01-05,8145,3359,144,1,54
166,2025-01-30,12653,2685,113,1,88
166,2025-01-07,13835,3469,155,1,77
166,2025-12-13,4744,3284,106,1,67
166,2025-08-25,9344,2972,140,1,85
167,2025-07-05,4786,3412,137,0,0
167,2025-11-23,10845,1900,155,1,88
167,2025-08-07,5056,3178,68,0,0
167,2025-06-06,10818,2660,89,0,0
167,2025-11-29,13857,3334,143,1,24
167,2025-10-15,9489,2759,100,0,0
167,2025-05-08,7326,2751,143,1,22
167,2025-01-10,10874,3416,138,0,0
167,2025-11-01,5859,3063,112,0,0
167,2025-09-17,8802,2913,149,1,33
167,2025-09-15,6973,2079,138,0,0
167,2025-11-04,11418,2770,100,1,39
167,2025-01-28,13679,2857,129,0,0
167,2025-10-09,3373,2559,105,1,58
167,2025-02-11,4123,2863,73,1,46
167,2025-06-17,3641,2470,59,1,54
167,2025-06-13,11848,2217,127,0,0
167,2025-01-27,10719,2189,149,0,0
167,2025-12-07,3359,2946,105,1,81
167,2025-07-14,11948,2750,128,1,26
167,2025-05-31,7576,1998,152,1,80
167,2025-01-31,7149,2071,134,1,46
167,2025-04-14,5421,1955,100,1,73
167,2025-04-21,13493,2899,73,0,0
167,2025-12-05,10922,2233,61,1,51
167,2025-07-01,13136,2290,112,0,0
167,2025-11-30,10931,2230,91,1,73
167,2025-07-16,10905,2479,123,1,20
167,2025-03-25,13465,1915,145,1,52
167,2025-12-29,12683,3010,83,1,64
167,2025-05-25,10328,3430,127,0,0
167,2025-11-26,11059,1917,146,1,67
167,2025-01-25,6126,3309,64,1,70
167,2025-09-30,8703,1915,92,0,0
167,2025-06-30,7880,2353,124,1,71
167,2025-10-19,10140,3288,69,0,0
167,2025-06-24,10290,3451,114,0,0
167,2025-12-15,9674,2110,85,0,0
167,2025-02-16,6005,3401,90,0,0
167,2025-06-03,12383,2828,156,0,0
167,2025-12-20,6471,3211,78,0,0
167,2025-07-07,5103,3266,118,0,0
167,2025-08-21,14891,3276,100,1,63
167,2025-03-12,5711,2171,107,0,0
167,2025-03-23,8123,2448,92,0,0
167,2025-12-26,4938,2448,155,0,0
167,2025-02-21,14722,2086,127,0,0
167,2025-07-13,3613,2025,67,1,69
167,2025-01-18,11777,3376,101,0,0
167,2025-06-16,7902,2515,62,1,53
167,2025-08-03,13210,3132,64,0,0
167,2025-01-24,7748,3319,125,1,75
167,2025-11-12,12180,1908,143,0,0
167,2025-03-13,4789,2495,106,0,0
167,2025-12-04,4888,2347,82,1,79
167,2025-08-18,3300,3171,68,1,47
167,2025-02-10,11400,3013,75,0,0
167,2025-08-02,14776,2420,158,1,71
167,2025-10-30,6324,2452,123,1,36
167,2025-08-24,4488,3406,66,0,0
167,2025-08-23,5008,2812,131,0,0
167,2025-10-10,3899,2740,116,0,0
167,2025-02-06,8754,2801,116,0,0
167,2025-09-12,13182,2761,102,0,0
167,2025-07-19,6593,2240,157,1,73
167,2025-08-22,8978,2724,79,0,0
167,2025-04-23,12633,2425,104,0,0
167,2025-03-04,4991,2106,148,1,63
167,2025-06-05,6025,3337,130,1,49
167,2025-10-08,6709,2825,133,1,83
167,2025-02-17,14965,2168,109,1,26
167,2025-03-21,10760,3490,146,0,0
167,2025-05-16,10513,3076,56,1,50
167,2025-09-08,6361,3143,146,0,0
167,2025-07-10,11757,3097,65,1,81
167,2025-12-02,14110,2531,62,1,49
167,2025-01-21,14344,2852,122,1,64
167,2025-11-09,8699,2947,132,0,0
167,2025-12-24,13304,2220,96,1,70
167,2025-10-21,14575,2626,137,1,38
167,2025-11-10,5277,2864,127,1,63
167,2025-07-22,6671,3271,86,1,74
167,2025-06-22,4009,1936,61,0,0
167,2025-02-02,8561,2615,141,0,0
167,2025-06-11,13173,3004,149,1,74
167,2025-08-20,12362,3045,111,0,0
167,2025-11-08,7640,2688,121,1,45
167,2025-01-13,5128,2755,114,1,54
167,2025-04-03,3266,2472,102,1,25
167,2025-05-09,11920,3097,79,1,90
167,2025-02-27,7513,1805,81,1,36
167,2025-01-14,12071,3024,134,1,61
167,2025-06-29,7625,2436,88,1,36
167,2025-04-20,11708,3283,131,1,20
167,2025-11-14,12461,2143,149,1,86
167,2025-03-19,12289,2883,70,0,0
167,2025-08-10,13845,1984,67,1,88
167,2025-12-09,8460,2248,159,0,0
167,2025-10-28,12863,3099,143,0,0
167,2025-12-25,12731,2557,111,1,64
167,2025-11-16,3292,3481,131,1,36
167,2025-08-09,8230,2605,82,0,0
167,2025-01-23,11665,1811,61,0,0
167,2025-12-31,3602,2287,143,0,0
167,2025-04-19,3415,3378,112,1,34
167,2025-09-28,5848,2687,138,0,0
167,2025-03-20,3148,3474,134,0,0
167,2025-06-26,3871,2257,64,0,0
167,2025-07-31,11624,1895,112,0,0
167,2025-07-23,12737,3248,157,1,56
167,2025-04-05,10398,2321,103,0,0
167,2025-03-14,5904,2630,155,1,56
167,2025-05-14,3576,2820,104,0,0
167,2025-11-02,11929,2597,83,0,0
167,2025-12-14,11368,2619,84,1,62
167,2025-12-11,14773,2545,95,1,80
167,2025-11-11,3198,2651,59,1,84
167,2025-08-25,3883,2549,94,0,0
167,2025-08-16,10242,2030,76,1,21
167,2025-10-01,4791,1965,117,1,38
168,2025-02-11,8613,2989,160,1,38
168,2025-06-21,14551,2496,76,0,0
168,2025-09-14,7689,2079,143,0,0
168,2025-09-21,13485,2958,56,1,39
168,2025-08-29,13867,3103,99,1,49
168,2025-04-30,5885,3104,131,0,0
